date,open,high,previsao
1503226800000,4104.68,4125.44,0
1503230400000,4106.53,4125.43,0
1503234000000,4108.47,4125,0
1503237600000,4063.35,4096.32,0
1503241200000,4096.32,4125,0
1503244800000,4125,4150,0
1503248400000,4131.46,4138.07,0
1503252000000,4129.32,4158.61,0
1503255600000,4154.56,4185.94,0
1503259200000,4161.59,4171.62,0
1503262800000,4140.93,4156.56,0
1503266400000,4162.59,4169.98,0
1503270000000,4151.14,4171.62,0
1503273600000,4069.13,4119.62,0
1503277200000,4108.28,4114.86,0
1503280800000,4094.6,4109.26,0
1503284400000,4079.94,4104.68,0
1503288000000,4079.26,4104.68,0
1503291600000,4104.68,4104.68,0
1503295200000,4011.04,4032.01,0
1503298800000,3982.96,4055.92,1
1503302400000,4043.63,4055.92,0
1503306000000,4036.3,4077.07,0
1503309600000,4066,4088.12,0
1503313200000,4088.1,4088.1,0
1503316800000,4023.11,4023.11,0
1503320400000,4000,4023.11,0
1503324000000,3914.59,4023.11,1
1503327600000,3989.17,4022,0
1503331200000,4022,4029.05,0
1503334800000,4029.05,4029.06,0
1503338400000,3997.57,4029.06,0
1503342000000,3918.8,4042.11,1
1503345600000,4027.05,4042.11,0
1503349200000,4025.04,4070.49,0
1503352800000,4039.1,4041.23,0
1503356400000,4041.1,4041.1,0
1503360000000,4016,4016,0
1503363600000,3790,3890.51,1
1503367200000,3700,3849.98,1
1503370800000,3849.98,3862.39,0
1503374400000,3863,3868.57,0
1503378000000,3500.8,3695.62,1
1503381600000,3626.99,3854.46,1
1503385200000,3803,3803,0
1503388800000,3798.08,3805.76,0
1503392400000,3794.12,3920.31,1
1503396000000,3904.56,3904.56,0
1503399600000,3844.07,3905.56,1
1503403200000,3866.48,3990.12,1
1503406800000,3949.01,3964.75,0
1503410400000,3874.38,3920.99,0
1503414000000,3829.5,3921.63,1
1503417600000,3858.23,3952.89,1
1503421200000,3905.84,3998.99,1
1503424800000,3944,4104.82,1
1503428400000,4071.22,4101.24,0
1503432000000,3984.5,4061.54,1
1503435600000,3960.29,4038.96,1
1503439200000,3999.96,4046.11,0
1503442800000,4009.1,4045,0
1503446400000,4040,4077.18,0
1503450000000,4048.1,4100,0
1503453600000,4101.53,4127.99,0
1503457200000,4083.72,4126.99,0
1503460800000,4084.54,4115.87,0
1503464400000,4084,4110,0
1503468000000,4064,4099.99,0
1503471600000,4089.45,4098.88,0
1503475200000,4081.63,4124,0
1503478800000,4123.88,4242.32,1
1503482400000,4208.11,4228.02,0
1503486000000,4228.02,4237.99,0
1503489600000,4205.98,4265.8,0
1503493200000,4215.68,4230.92,0
1503496800000,4166.89,4212.29,0
1503500400000,4174,4226.95,0
1503504000000,4197.05,4259.58,0
1503507600000,4220.56,4231,0
1503511200000,4166.27,4191.71,0
1503514800000,4143.37,4168.9,0
1503518400000,4117.07,4136.48,0
1503522000000,4105.25,4178.65,1
1503525600000,4090,4152,1
1503529200000,4151.88,4169.99,0
1503532800000,4147,4154.55,0
1503536400000,4132,4195,1
1503540000000,4141.88,4204.55,1
1503543600000,4146.97,4163.59,0
1503547200000,4113.58,4148.19,0
1503550800000,4113.98,4177.64,1
1503554400000,4132.09,4177.18,0
1503558000000,4153.97,4173.99,0
1503561600000,4153.8,4206.88,0
1503565200000,4200,4224,0
1503568800000,4166,4250.94,1
1503572400000,4173.98,4215.74,0
1503576000000,4211.78,4224.64,0
1503579600000,4167.69,4184.48,0
1503583200000,4173.11,4250.9,1
1503586800000,4235.9,4250.78,0
1503590400000,4223.06,4250.71,0
1503594000000,4225.5,4236,0
1503597600000,4188.18,4221,0
1503601200000,4234,4250.77,0
1503604800000,4216.1,4245,0
1503608400000,4208.1,4234,0
1503612000000,4207,4330.61,1
1503615600000,4326.24,4371.68,0
1503619200000,4316.01,4369,0
1503622800000,4368,4370,0
1503626400000,4333.01,4363.71,0
1503630000000,4346.14,4363.71,0
1503633600000,4312.69,4362,0
1503637200000,4310.2,4340,0
1503640800000,4294.79,4333.96,0
1503644400000,4302.72,4335,0
1503648000000,4317.81,4354.35,0
1503651600000,4332.17,4352,0
1503655200000,4344.56,4344.56,0
1503658800000,4331.67,4361.28,0
1503662400000,4361.27,4361.27,0
1503666000000,4309.69,4345,0
1503669600000,4312,4340,0
1503673200000,4305,4422.29,1
1503676800000,4394.36,4453.91,0
1503680400000,4447.31,4447.31,0
1503684000000,4409.44,4449.44,0
1503687600000,4449.44,4449.44,0
1503691200000,4326,4326,0
1503694800000,4286.29,4336.13,0
1503698400000,4288.99,4365,1
1503702000000,4303.37,4343.18,0
1503705600000,4280.68,4315,0
1503709200000,4281,4315,0
1503712800000,4284,4305.75,0
1503716400000,4245.01,4297.94,0
1503720000000,4297.94,4297.94,0
1503723600000,4297.94,4319.67,0
1503727200000,4307.72,4319.7,0
1503730800000,4319.7,4319.7,0
1503734400000,4319.7,4319.7,0
1503738000000,4319.7,4319.7,0
1503741600000,4274.84,4317.99,0
1503745200000,4307.5,4317.99,0
1503748800000,4288.72,4306.74,0
1503752400000,4260.41,4295,0
1503756000000,4258.53,4274,0
1503759600000,4274,4275,0
1503763200000,4275,4275,0
1503766800000,4265.97,4272.99,0
1503770400000,4255.19,4273,0
1503774000000,4272,4351.32,1
1503777600000,4293.52,4335.06,0
1503781200000,4333.56,4345,0
1503784800000,4323.06,4330,0
1503788400000,4300,4367,1
1503792000000,4332.51,4368.2,0
1503795600000,4339,4383.03,0
1503799200000,4379.5,4400,0
1503802800000,4368.1,4379.24,0
1503806400000,4329.19,4370.85,0
1503810000000,4328,4342.19,0
1503813600000,4320.52,4344.9,0
1503817200000,4335.11,4342.96,0
1503820800000,4331.29,4352.34,0
1503824400000,4323.9,4345.81,0
1503828000000,4320.81,4330,0
1503831600000,4302.73,4344.99,0
1503835200000,4323.37,4340,0
1503838800000,4314.11,4333.68,0
1503842400000,4312.69,4324.36,0
1503846000000,4312.19,4335,0
1503849600000,4290.01,4339.99,0
1503853200000,4339.99,4370.92,0
1503856800000,4369,4370.92,0
1503860400000,4368.41,4386.78,0
1503864000000,4336.12,4386.79,0
1503867600000,4386,4386,0
1503871200000,4370,4371.42,0
1503874800000,4315.16,4367.4,0
1503878400000,4310.01,4326.99,0
1503882000000,4282.2,4317.2,0
1503885600000,4280.04,4330.36,0
1503889200000,4295,4310,0
1503892800000,4239.37,4252.76,0
1503896400000,4227,4251.92,0
1503900000000,4223.8,4282.07,0
1503903600000,4221.04,4297.11,1
1503907200000,4261.9,4305,0
1503910800000,4252.7,4298.83,0
1503914400000,4227,4317.21,1
1503918000000,4290.77,4365.4,1
1503921600000,4308,4347,0
1503925200000,4280,4347,1
1503928800000,4295.32,4320.9,0
1503932400000,4291.13,4315,0
1503936000000,4273.59,4341.99,1
1503939600000,4322.65,4370.45,0
1503943200000,4324.67,4362.99,0
1503946800000,4312.69,4361.37,0
1503950400000,4321.65,4339.8,0
1503954000000,4312.43,4349.98,0
1503957600000,4331.47,4399.82,1
1503961200000,4353.32,4386.69,0
1503964800000,4386.69,4386.69,0
1503968400000,4349.44,4386.69,0
1503972000000,4349.55,4359.99,0
1503975600000,4314.78,4383.99,1
1503979200000,4376.99,4383.98,0
1503982800000,4363.16,4404.05,0
1503986400000,4356.76,4389.49,0
1503990000000,4389.44,4404.07,0
1503993600000,4328.12,4382.99,0
1503997200000,4352.52,4379.99,0
1504000800000,4367.4,4368.47,0
1504004400000,4346.86,4417.61,1
1504008000000,4368.5,4436.94,1
1504011600000,4417.07,4625.85,1
1504015200000,4581.61,4599.96,0
1504018800000,4545.87,4597.97,0
1504022400000,4570,4584,0
1504026000000,4505,4555.55,0
1504029600000,4555.55,4555.55,0
1504033200000,4536.64,4555.55,0
1504036800000,4555.55,4597,0
1504040400000,4563.5,4624.99,0
1504044000000,4618.93,4618.93,0
1504047600000,4591.88,4619.6,0
1504051200000,4587.48,4599.78,0
1504054800000,4575.23,4619.99,0
1504058400000,4597.54,4615.55,0
1504062000000,4586.66,4618.3,0
1504065600000,4600,4625,0
1504069200000,4579.61,4617,0
1504072800000,4590.49,4647.51,0
1504076400000,4588,4632,0
1504080000000,4550,4597,0
1504083600000,4566.35,4589.77,0
1504087200000,4482,4538.09,0
1504090800000,4538.09,4569,0
1504094400000,4537,4592.76,0
1504098000000,4561.06,4588,0
1504101600000,4584,4589.67,0
1504105200000,4549.08,4575.18,0
1504108800000,4546.77,4598.08,0
1504112400000,4546.75,4600,0
1504116000000,4600,4609.92,0
1504119600000,4554.07,4574.3,0
1504123200000,4536.82,4571.87,0
1504126800000,4547.74,4565,0
1504130400000,4547.26,4579.91,0
1504134000000,4547.91,4579.85,0
1504137600000,4555.14,4579.99,0
1504141200000,4579.99,4605.99,0
1504144800000,4574.8,4600,0
1504148400000,4596.54,4606,0
1504152000000,4596.54,4609,0
1504155600000,4592.92,4628.12,0
1504159200000,4598.54,4613,0
1504162800000,4572.99,4603.34,0
1504166400000,4603.58,4615,0
1504170000000,4572.64,4613.6,0
1504173600000,4596.52,4678.57,1
1504177200000,4632.96,4675,0
1504180800000,4674.97,4674.97,0
1504184400000,4673.87,4685.55,0
1504188000000,4685.55,4685.55,0
1504191600000,4685.55,4685.55,0
1504195200000,4648.82,4685.56,0
1504198800000,4684.98,4684.98,0
1504202400000,4650.55,4717.45,0
1504206000000,4703.02,4745.42,0
1504209600000,4698.77,4717.42,0
1504213200000,4685.5,4724.71,0
1504216800000,4724.71,4724.71,0
1504220400000,4697,4724.89,0
1504224000000,4724.89,4745.35,0
1504227600000,4730.05,4766.99,0
1504231200000,4725,4767,0
1504234800000,4767,4767,0
1504238400000,4714.73,4734.99,0
1504242000000,4672,4688.96,0
1504245600000,4664.14,4696.99,0
1504249200000,4666.66,4713.8,0
1504252800000,4715,4762.99,0
1504256400000,4731.01,4750,0
1504260000000,4739.33,4778.19,0
1504263600000,4761.42,4798.46,0
1504267200000,4775,4793,0
1504270800000,4793,4839.92,0
1504274400000,4777.02,4788,0
1504278000000,4725.81,4804.12,1
1504281600000,4803.83,4803.83,0
1504285200000,4776.93,4794.97,0
1504288800000,4792.97,4811.82,0
1504292400000,4758.67,4815.67,0
1504296000000,4813.24,4819.67,0
1504299600000,4819.65,4859.44,0
1504303200000,4760.01,4857.6,1
1504306800000,4843.17,4885.55,0
1504310400000,4834.91,4885.55,0
1504314000000,4885.55,4932.38,0
1504317600000,4932.38,4939.19,0
1504321200000,4839.96,4850,0
1504324800000,4765.01,4814.49,0
1504328400000,4797.45,4814.44,0
1504332000000,4493,4732.86,1
1504335600000,4732.85,4780,0
1504339200000,4697.71,4709.4,0
1504342800000,4628.9,4660.29,0
1504346400000,4604.01,4654.73,0
1504350000000,4634.95,4688.66,0
1504353600000,4669.75,4675,0
1504357200000,4604.97,4637.56,0
1504360800000,4618.39,4618.39,0
1504364400000,4483.94,4483.94,0
1504368000000,4460.19,4508.96,0
1504371600000,4443,4545.76,1
1504375200000,4554.98,4554.98,0
1504378800000,4486.06,4509.96,0
1504382400000,4509.77,4509.96,0
1504386000000,4351.19,4414.59,0
1504389600000,4299.53,4492.88,1
1504393200000,4439.92,4508.5,1
1504396800000,4508.5,4618.38,1
1504400400000,4556.71,4609.98,0
1504404000000,4545,4569.95,0
1504407600000,4568.91,4618.4,0
1504411200000,4584.78,4714.75,1
1504414800000,4697.72,4714.76,0
1504418400000,4684.9,4714.33,0
1504422000000,4605.12,4658.56,0
1504425600000,4610.52,4674.86,0
1504429200000,4621.44,4645.84,0
1504432800000,4523.48,4554.17,0
1504436400000,4508.98,4557.19,0
1504440000000,4475.23,4511,0
1504443600000,4490.03,4557.25,0
1504447200000,4303.31,4400,1
1504450800000,4388.8,4469.14,1
1504454400000,4351.02,4475.7,1
1504458000000,4459.11,4529.44,1
1504461600000,4500,4522.45,0
1504465200000,4494.16,4530,0
1504468800000,4529,4550,0
1504472400000,4496.97,4549,0
1504476000000,4549,4583.84,0
1504479600000,4521.19,4574.99,0
1504483200000,4509.08,4527.49,0
1504486800000,4438.11,4460.13,0
1504490400000,4411.81,4448.03,0
1504494000000,4408,4426.67,0
1504497600000,4340.51,4460.12,1
1504501200000,4409.65,4467,0
1504504800000,4402.02,4466.89,0
1504508400000,4459.77,4493.15,0
1504512000000,4102.05,4390,1
1504515600000,4365.3,4384.14,0
1504519200000,4336.86,4437.68,1
1504522800000,4349.23,4352.58,0
1504526400000,4153,4200.01,0
1504530000000,4106.81,4311.14,1
1504533600000,4275.19,4275.19,0
1504537200000,4120.01,4171,0
1504540800000,4015.03,4115.05,1
1504544400000,4014.83,4046.37,0
1504548000000,3972.53,4149.98,1
1504551600000,4115.03,4224.99,1
1504555200000,4187,4210,0
1504558800000,4197.3,4300.95,1
1504562400000,4258.4,4258.4,0
1504566000000,4131.88,4174,0
1504569600000,4106.97,4116.08,0
1504573200000,3956.58,4121.33,1
1504576800000,3659.5,4054.15,1
1504580400000,4054.11,4071.83,0
1504584000000,3996.24,4070.38,1
1504587600000,4038.01,4044.46,0
1504591200000,3966.83,4058.27,1
1504594800000,4013.46,4190.4,1
1504598400000,4190,4217.23,0
1504602000000,4099.99,4123,0
1504605600000,4120.4,4188.63,1
1504609200000,4170.24,4248.6,1
1504612800000,4248.64,4297.63,0
1504616400000,4220.98,4277.02,0
1504620000000,4267.23,4298,0
1504623600000,4229,4242.06,0
1504627200000,4140,4219.68,1
1504630800000,4142.69,4337.7,1
1504634400000,4317.67,4430,1
1504638000000,4390.43,4459.55,1
1504641600000,4442.09,4444.02,0
1504645200000,4410.16,4445.72,0
1504648800000,4374.43,4430.89,0
1504652400000,4427.31,4484.99,0
1504656000000,4366.49,4457.18,1
1504659600000,4442.05,4521.18,1
1504663200000,4502.83,4522.81,0
1504666800000,4453,4479.95,0
1504670400000,4430.02,4466.09,0
1504674000000,4365.73,4437.29,1
1504677600000,4416.54,4422.36,0
1504681200000,4393.5,4505.96,1
1504684800000,4461.29,4574.46,1
1504688400000,4513.52,4574.46,0
1504692000000,4497.81,4538.95,0
1504695600000,4535.29,4597.79,0
1504699200000,4548.13,4594.9,0
1504702800000,4526.46,4547.77,0
1504706400000,4502.77,4546.57,0
1504710000000,4503,4619.47,1
1504738800000,4619.43,4662.87,0
1504742400000,4619.77,4661.93,0
1504746000000,4599.78,4599.78,0
1504749600000,4465.64,4527.1,0
1504753200000,4507.48,4572.47,0
1504756800000,4489.48,4549.52,0
1504760400000,4541.17,4561.9,0
1504764000000,4519.47,4548.13,0
1504767600000,4515.25,4518.81,0
1504771200000,4510.25,4561.9,0
1504774800000,4539.19,4589.99,0
1504778400000,4580.78,4608.43,0
1504782000000,4607.16,4649.92,0
1504785600000,4616.79,4705.53,1
1504789200000,4674,4723.32,0
1504792800000,4710,4743.49,0
1504796400000,4669,4759.25,1
1504800000000,4755,4788.59,0
1504803600000,4749.89,4771.98,0
1504807200000,4711.25,4727.93,0
1504810800000,4713.67,4759.99,0
1504814400000,4754.21,4754.21,0
1504818000000,4620,4641.13,0
1504821600000,4632,4752.12,1
1504825200000,4710,4737.21,0
1504828800000,4691.61,4735.39,0
1504832400000,4614.49,4636.79,0
1504836000000,4601.01,4653.49,0
1504839600000,4640.97,4641.99,0
1504843200000,4605.05,4633.47,0
1504846800000,4611.86,4630.7,0
1504850400000,4622,4630.66,0
1504854000000,4609.46,4630.7,0
1504857600000,4619.01,4683.77,0
1504861200000,4683.77,4699.77,0
1504864800000,4660.72,4660.75,0
1504868400000,4659.99,4660,0
1504872000000,4647.53,4690.83,0
1504875600000,4655.69,4655.69,0
1504879200000,4372.45,4398.6,0
1504882800000,4236.77,4375.6,1
1504886400000,4330.68,4396.49,1
1504890000000,4263.49,4332.23,1
1504893600000,4243.78,4301.39,0
1504897200000,4273.66,4284.6,0
1504900800000,4195.87,4216.8,0
1504904400000,4183.88,4206,0
1504908000000,4158.38,4286,1
1504911600000,4285.99,4334.15,0
1504915200000,4282.8,4338.28,0
1504918800000,4261.94,4280,0
1504922400000,4180.18,4270.65,1
1504926000000,4229.46,4306,1
1504929600000,4254.44,4267.06,0
1504933200000,4255,4426.62,1
1504936800000,4380.01,4400.6,0
1504940400000,4342.99,4361.99,0
1504944000000,4336.19,4345.38,0
1504947600000,4292,4337,0
1504951200000,4311.71,4336.79,0
1504954800000,4312.24,4337,0
1504958400000,4331.82,4382.32,0
1504962000000,4336.57,4400.6,0
1504965600000,4302.15,4309.99,0
1504969200000,4296.29,4305.6,0
1504972800000,4276,4281.32,0
1504976400000,4258.49,4269.23,0
1504980000000,4220.38,4233.74,0
1504983600000,4192.08,4276.31,1
1504987200000,4267.51,4275.44,0
1504990800000,4262.05,4273.2,0
1504994400000,4257.76,4300,0
1504998000000,4273.04,4299.98,0
1505001600000,4258.81,4279.7,0
1505005200000,4238.66,4260,0
1505008800000,4230,4249.39,0
1505012400000,4126.06,4166,0
1505016000000,4144,4149,0
1505019600000,4119,4125.99,0
1505023200000,4047.49,4054.97,0
1505026800000,3810.07,4009.84,1
1505030400000,3988.95,4100,1
1505034000000,4006.2,4082.99,1
1505037600000,4007.01,4018,0
1505041200000,4002,4098.79,1
1505044800000,4069.43,4100,0
1505048400000,4060,4108.31,0
1505052000000,4108.31,4132,0
1505055600000,4126.99,4135.48,0
1505059200000,4094.93,4129.88,0
1505062800000,4129.88,4283,1
1505066400000,4264.87,4282.57,0
1505070000000,4237.68,4277.86,0
1505073600000,4269.36,4274.32,0
1505077200000,4237.9,4241.47,0
1505080800000,4188.23,4266.05,1
1505084400000,4231.82,4238.2,0
1505088000000,4153.62,4176.9,0
1505091600000,4109.51,4288,1
1505095200000,4259,4291.98,0
1505098800000,4259.59,4334.43,1
1505102400000,4320.46,4325.99,0
1505106000000,4169.02,4228.38,0
1505109600000,4162.49,4244.99,1
1505113200000,4168.23,4201.01,0
1505116800000,4186.88,4190.96,0
1505120400000,4168.57,4198.04,0
1505124000000,4174.84,4221.63,0
1505127600000,4185.66,4220.33,0
1505131200000,4191.54,4206.77,0
1505134800000,4198.99,4307.54,1
1505138400000,4260.41,4313.18,0
1505142000000,4262.62,4269.23,0
1505145600000,4246.43,4280,0
1505149200000,4252.99,4261.22,0
1505152800000,4200,4233.86,0
1505156400000,4202.68,4233.79,0
1505160000000,4182.27,4188,0
1505163600000,4162.05,4188,0
1505167200000,4179.77,4211.57,0
1505170800000,4211.06,4225,0
1505174400000,4208.6,4245,0
1505178000000,4239.4,4278.89,0
1505181600000,4237.75,4305.01,1
1505185200000,4258.19,4299.61,0
1505188800000,4294.54,4329,0
1505192400000,4301.43,4329,0
1505196000000,4325,4378.51,0
1505199600000,4370.1,4394.59,0
1505203200000,4361.04,4373.67,0
1505206800000,4290.92,4329.79,0
1505210400000,4321.02,4330,0
1505214000000,4332.5,4361.99,0
1505217600000,4343.01,4345.92,0
1505221200000,4307.44,4307.5,0
1505224800000,4266.32,4282.7,0
1505228400000,4276.5,4279,0
1505232000000,4249.49,4279.99,0
1505235600000,4279.99,4280,0
1505239200000,4201,4202,0
1505242800000,4100,4180,1
1505246400000,4158.27,4158.27,0
1505250000000,4149.14,4202.53,0
1505253600000,4186.5,4193.47,0
1505257200000,4176.6,4179.5,0
1505260800000,4159.72,4165.38,0
1505264400000,4116.5,4129.99,0
1505268000000,4094.18,4094.18,0
1505271600000,4026.5,4059.98,0
1505275200000,3933.21,3957.94,0
1505278800000,3933,3957.98,0
1505282400000,3939.9,3977.96,0
1505286000000,3969.99,3991.01,0
1505289600000,3933.76,3945.01,0
1505293200000,3938.69,3970,0
1505296800000,3965.91,3965.91,0
1505300400000,3820.02,3923.93,1
1505304000000,3831.01,3940.01,1
1505307600000,3904.99,3976.19,1
1505311200000,3880,3880,0
1505314800000,3760.14,3848.1,1
1505318400000,3795,3944,1
1505322000000,3935.06,3991.01,0
1505325600000,3908.16,3983,1
1505329200000,3901,3907.99,0
1505332800000,3879.81,3890.94,0
1505336400000,3890.93,3890.93,0
1505340000000,3848.65,3984.58,1
1505343600000,3945.01,3991.01,0
1505347200000,3944,3949.87,0
1505350800000,3903.5,3993,1
1505354400000,3940,3943.98,0
1505358000000,3850.25,3850.3,0
1505361600000,3806,3890,1
1505365200000,3840,3890,0
1505368800000,3856,3870,0
1505372400000,3820,3890,1
1505376000000,3846.58,3889.98,0
1505379600000,3810,3820,0
1505383200000,3761.01,3790,0
1505386800000,3700,3720.02,0
1505390400000,3481.02,3666,1
1505394000000,3480,3560,1
1505397600000,3534.99,3619.99,1
1505401200000,3596.9,3596.91,0
1505404800000,3518,3533.97,0
1505408400000,3459.99,3459.99,0
1505412000000,3334.94,3485.32,1
1505415600000,3443,3523.52,1
1505419200000,3368.73,3450,1
1505422800000,3369.41,3376.49,0
1505426400000,3280.1,3345.66,1
1505430000000,3327,3328.69,0
1505433600000,3188.01,3380,1
1505437200000,3310,3427.99,1
1505440800000,3407.85,3460,1
1505444400000,3397.92,3399.98,0
1505448000000,3369.99,3380,0
1505451600000,3308.46,3318.69,0
1505455200000,3300,3324.31,0
1505458800000,3097.91,3149.5,1
1505462400000,3148,3148,0
1505466000000,3110,3143,0
1505469600000,2917.07,3000,1
1505473200000,2947,2950,0
1505476800000,2870.9,3370,1
1505480400000,3332.99,3410,1
1505484000000,3360.02,3856,1
1505487600000,3750.01,3853,1
1505491200000,3830,3839.98,0
1505494800000,3590,3601,0
1505498400000,3548,3650,1
1505502000000,3560.09,3740.01,1
1505505600000,3702.3,3726,0
1505509200000,3710,3790,1
1505512800000,3771.01,3799.9,0
1505516400000,3725.12,3730,0
1505520000000,3674.01,3760,1
1505523600000,3735,3950,1
1505527200000,3835,3937.99,1
1505530800000,3818.98,3880,1
1505534400000,3769.94,3830,1
1505538000000,3830,3935.93,1
1505541600000,3816.02,3846,0
1505545200000,3790.11,3849.99,1
1505548800000,3847.92,3850,0
1505552400000,3816.03,3839.75,0
1505556000000,3753.29,3753.29,0
1505559600000,3490,3678.22,1
1505563200000,3630.06,3667.99,0
1505566800000,3610,3729.99,1
1505570400000,3674.98,3800,1
1505574000000,3630,3698,1
1505577600000,3567.11,3650,1
1505581200000,3650,3650,0
1505584800000,3626.48,3714.99,1
1505588400000,3681,3714.99,0
1505592000000,3664.01,3714.95,0
1505595600000,3662.13,3689.99,0
1505599200000,3670.33,3712.97,0
1505602800000,3710,3715,0
1505606400000,3685.23,3709.94,0
1505610000000,3670,3670,0
1505613600000,3602,3650,0
1505617200000,3640.02,3649.67,0
1505620800000,3580,3604.79,0
1505624400000,3560,3570,0
1505628000000,3557.01,3599.84,0
1505631600000,3563.05,3584,0
1505635200000,3559,3559,0
1505638800000,3535.01,3549.98,0
1505642400000,3549.98,3609.39,1
1505646000000,3577.44,3577.44,0
1505649600000,3499.03,3579.99,1
1505653200000,3570,3649.9,1
1505656800000,3617.45,3660,0
1505660400000,3630.01,3660,0
1505664000000,3637.33,3730,1
1505667600000,3700,3731,0
1505671200000,3719.55,3731,0
1505674800000,3716.01,3748.21,0
1505678400000,3700.13,3738,0
1505682000000,3690,3730,0
1505685600000,3720,3739,0
1505689200000,3710,3739,0
1505692800000,3699.99,3741,0
1505696400000,3731.03,3748.21,0
1505700000000,3740,3845.78,1
1505703600000,3845.78,3850,0
1505707200000,3830,3839.98,0
1505710800000,3769.07,3875,1
1505714400000,3850.04,3950.03,1
1505718000000,3950.01,4000,0
1505721600000,3976.58,3976.58,0
1505725200000,3951,3968,0
1505728800000,3940,3940,0
1505732400000,3928,3970,0
1505736000000,3932.98,4074.35,1
1505739600000,4050,4123.2,1
1505743200000,4097.98,4097.99,0
1505746800000,3988.01,4069.99,1
1505750400000,4030.33,4048.99,0
1505754000000,3976.99,3980,0
1505757600000,3951.31,3999,0
1505761200000,3980.99,4039.98,0
1505764800000,3969.5,3984.99,0
1505768400000,3984.99,4053.59,1
1505772000000,4053.6,4085,0
1505775600000,4043.49,4069.79,0
1505779200000,4060,4089.97,0
1505782800000,3985.05,4019.87,0
1505786400000,3974.56,3990,0
1505790000000,3960,3982.58,0
1505793600000,3972,3981.19,0
1505797200000,3910,3930,0
1505800800000,3860,3980,1
1505804400000,3960,3960,0
1505808000000,3880.06,3979.99,1
1505811600000,3932.02,3982.23,0
1505815200000,3940.2,4000,1
1505818800000,3990.13,4032.02,0
1505822400000,3969.32,4019.96,0
1505826000000,4016.48,4029.99,0
1505829600000,3930,3979,0
1505833200000,3933,3967,0
1505836800000,3970,3990,0
1505840400000,3960.02,4014.56,0
1505844000000,3960.01,3999.15,0
1505847600000,3940.01,3970,0
1505851200000,3890.01,3913.99,0
1505854800000,3869.58,3910,0
1505858400000,3870.3,3905.95,0
1505862000000,3882.7,3920,0
1505865600000,3910.04,3923.26,0
1505869200000,3887.5,3919.97,0
1505872800000,3850.5,3908.99,1
1505876400000,3875.38,3904.87,0
1505880000000,3875.91,3875.91,0
1505883600000,3849.98,3880,0
1505887200000,3851,3950,1
1505890800000,3950,3988.83,0
1505894400000,3913.91,3979.99,1
1505898000000,3928.25,3976.17,0
1505901600000,3920.21,3930,0
1505905200000,3928.35,3928.36,0
1505908800000,3927.77,3954.17,0
1505912400000,3929.23,3992.02,1
1505916000000,3992.02,4046.08,0
1505919600000,4012.98,4018.34,0
1505923200000,3997.5,4029.95,0
1505926800000,4027.74,4039.99,0
1505930400000,4008.51,4020.01,0
1505934000000,4015.99,4016,0
1505937600000,3962.93,4000,0
1505941200000,3980.11,3988.32,0
1505944800000,3960.37,3988.32,0
1505948400000,3968.58,3990,0
1505952000000,3900,3910,0
1505955600000,3840,3867.73,0
1505959200000,3859.97,3884.45,0
1505962800000,3868,3879.1,0
1505966400000,3820.02,3860,0
1505970000000,3852.71,3879.24,0
1505973600000,3851.87,3899,0
1505977200000,3864.99,3903.28,0
1505980800000,3885.23,3900,0
1505984400000,3871.99,3877.76,0
1505988000000,3850,3904.81,0
1505991600000,3904.68,3904.68,0
1505995200000,3862.99,3865,0
1505998800000,3863,3879.99,0
1506002400000,3859.53,3870.74,0
1506006000000,3782.55,3801.46,0
1506009600000,3730,3747.48,0
1506013200000,3670,3731.35,1
1506016800000,3653.99,3709.98,1
1506020400000,3673.65,3673.65,0
1506024000000,3605.03,3660,1
1506027600000,3641,3678.26,0
1506031200000,3640,3678.25,0
1506034800000,3632.03,3632.03,0
1506038400000,3609.99,3647.3,0
1506042000000,3647.29,3679.28,0
1506045600000,3651.75,3669.35,0
1506049200000,3617.24,3697.51,1
1506052800000,3693.01,3750,1
1506056400000,3720,3732.97,0
1506060000000,3713.42,3740,0
1506063600000,3740,3740,0
1506067200000,3658.46,3669,0
1506070800000,3650,3654,0
1506074400000,3620.23,3620.23,0
1506078000000,3577.84,3602,0
1506081600000,3528.36,3599.99,1
1506085200000,3599.9,3599.9,0
1506088800000,3566.11,3645.99,1
1506092400000,3596.49,3617.68,0
1506096000000,3527.97,3572.14,0
1506099600000,3569.95,3569.97,0
1506103200000,3557.01,3580,0
1506106800000,3559.99,3590,0
1506110400000,3590,3626.24,0
1506114000000,3607.21,3645.18,0
1506117600000,3624.21,3644.25,0
1506121200000,3590.83,3630.77,0
1506124800000,3595.88,3615.06,0
1506128400000,3599.72,3599.72,0
1506132000000,3584.49,3620,0
1506135600000,3620,3628,0
1506139200000,3614.87,3679.8,1
1506142800000,3677.34,3717.44,0
1506146400000,3682.37,3717.44,0
1506150000000,3696,3702.41,0
1506153600000,3689.38,3738,0
1506157200000,3719.01,3739.99,0
1506160800000,3711,3780,1
1506164400000,3779,3798.9,0
1506168000000,3798.9,3817.19,0
1506171600000,3779.3,3802.63,0
1506175200000,3759.53,3796.8,0
1506178800000,3770.01,3770.01,0
1506182400000,3746.37,3760.39,0
1506186000000,3769.99,3769.99,0
1506189600000,3753.16,3769.99,0
1506193200000,3734.6,3779.52,0
1506196800000,3779.5,3785.57,0
1506200400000,3780,3780,0
